id;y;x
30236;-22.9966966;-43.3940852
30237;-22.9967333;-43.3844475
30238;-22.996882;-43.3875422
30239;-22.9969093;-43.3903432
30240;-22.9969968;-43.4045059
30241;-22.9970497;-43.3996159
30242;-22.9971468;-43.3998237
30243;-22.9972905;-43.3947197
30244;-22.9972628;-43.3921404
30245;-22.9972948;-43.3798082
30246;-22.997371;-43.379987
30247;-22.9974079;-43.3945497
30248;-22.9974544;-43.3848496
30249;-22.9975834;-43.4023338
30250;-22.997564;-43.3755429
30251;-22.9975802;-43.3899026
30252;-22.9977424;-43.3989516
30253;-22.9977388;-43.4049744
30254;-22.9979306;-43.3993453
30255;-22.9978455;-43.3955643
30256;-22.9980249;-43.3857615
30257;-22.9983134;-43.3954374
30258;-22.9979887;-43.3825111
30259;-22.9979703;-43.3821762
30260;-22.9980892;-43.3795466
30261;-22.9981107;-43.3924168
30262;-22.9982103;-43.3991521
30263;-22.9981368;-43.3989351
30264;-22.9981275;-43.3950683
30265;-22.9982985;-43.3894558
30266;-22.998292;-43.3991029
30267;-22.998451;-43.4022792
30268;-22.9984642;-43.3955023
30269;-22.9984754;-43.4016796
30270;-22.9985179;-43.4054289
30271;-22.9985951;-43.3953729
30272;-22.9986066;-43.3991102
30273;-22.9987751;-43.3821841
30274;-22.9987788;-43.3825287
30275;-22.9988638;-43.3890738
30276;-22.9989861;-43.4045724
30277;-22.9989942;-43.3924065
30278;-22.9990864;-43.3953834
30279;-22.9990534;-43.3957026
30280;-22.9992587;-43.3985461
30281;-22.999246;-43.3983524
30282;-22.999352;-43.4013435
30283;-22.9994059;-43.3983538
30284;-22.9995242;-43.3959594
30285;-22.9995186;-43.3981547
30286;-22.999496;-43.3962885
30287;-22.9994633;-43.3785693
30288;-22.999583;-43.3983377
30289;-22.9996065;-43.3820278
30290;-22.9996472;-43.3962543
30291;-22.9996799;-43.3964212
30292;-22.9997972;-43.3983128
30293;-22.9998023;-43.3924087
30294;-22.9998796;-43.3978237
30295;-22.9999626;-43.395411
30296;-22.9836767;-43.3809593
30297;-22.9841788;-43.3807548
30298;-22.9842672;-43.3828492
30299;-22.9845202;-43.3811368
30300;-22.9846166;-43.3828139
30301;-22.9848602;-43.3847773
30302;-22.9849189;-43.3846711
30303;-22.9850645;-43.3816395
30304;-22.9851664;-43.3845001
30305;-22.9853627;-43.3816038
30306;-22.9856375;-43.3815211
30307;-22.9856211;-43.3822588
30308;-22.9856973;-43.3827218
30309;-22.9858071;-43.3855348
30310;-22.9859235;-43.3814094
30311;-22.9860776;-43.3838189
30312;-22.9861639;-43.3813606
30313;-22.9862504;-43.3851492
30314;-22.9862973;-43.3842507
30315;-22.9864666;-43.381235
30316;-22.9865072;-43.3849548
30317;-22.986718;-43.3811061
30318;-22.9867406;-43.3848247
30319;-22.9868579;-43.3818568
30320;-22.9869947;-43.3809605
30321;-22.9869739;-43.3847067
30322;-22.9870406;-43.3823021
30323;-22.9872418;-43.3845833
30324;-22.9872279;-43.380901
30325;-22.9873295;-43.3832462
30326;-22.9874658;-43.3837303
30327;-22.9875494;-43.3807667
30328;-22.9875542;-43.3844492
30329;-22.9877962;-43.3843768
30330;-22.9878691;-43.3806463
30331;-22.9879702;-43.3813486
30332;-22.9880868;-43.3843219
30333;-22.9881344;-43.3817442
30334;-22.9882307;-43.3791371
30335;-22.9882007;-43.3805008
30336;-22.9883522;-43.3842148
30337;-22.9884283;-43.3790664
30338;-22.9885036;-43.3829324
30339;-22.9886343;-43.3833828
30340;-22.9886398;-43.384082
30341;-22.9887662;-43.379967
30342;-22.9890022;-43.3839501
30343;-22.9893839;-43.3813901
30344;-22.9893277;-43.3838127
30345;-22.989495;-43.3824778
30346;-22.9894826;-43.3812499
30347;-22.9895721;-43.379334
30348;-22.9895664;-43.3837556
30349;-22.989823;-43.3809449
30350;-22.9899774;-43.3801563
30351;-22.9901221;-43.3820055
30352;-22.9901608;-43.3804277
30353;-22.9903445;-43.380696
30354;-22.9904412;-43.383158
30355;-22.9905556;-43.3809365
30356;-22.9910556;-43.3827422
30357;-22.9912591;-43.3841645
30358;-22.9913059;-43.3803908
30359;-22.991349;-43.3813309
30360;-22.9913049;-43.3823624
30361;-22.9915696;-43.3842863
30362;-22.9915234;-43.3830316
30363;-22.991595;-43.381529
30364;-22.9918333;-43.3816664
30365;-22.9919215;-43.3844221
30366;-22.9919684;-43.3836532
30367;-22.9920777;-43.3832623
30368;-22.9920837;-43.3817926
30369;-22.9922069;-43.3845188
30370;-22.9923057;-43.3820775
30371;-22.9924036;-43.3833602
30372;-22.9924977;-43.384576
30373;-22.9925409;-43.3829197
30374;-22.992595;-43.3821814
30375;-22.9928056;-43.3846358
30376;-22.9928431;-43.3822538
30377;-22.9930826;-43.3839422
30378;-22.9931356;-43.3835262
30379;-22.9931842;-43.3846942
30380;-22.9931295;-43.3823088
30381;-22.9934298;-43.3821883
30382;-22.9935035;-43.3847349
30383;-22.9938179;-43.3831051
30384;-22.9937306;-43.3822342
30385;-22.9938061;-43.3835614
30386;-22.9940123;-43.3822448
30387;-22.9943043;-43.3822333
30388;-23.000434;-43.4010162
30389;-23.0013308;-43.402631
30390;-23.0017801;-43.4026473
30391;-23.0022639;-43.4016037
30392;-23.0024051;-43.4013726
30393;-23.0024878;-43.4013421
30394;-23.0019596;-43.3947686
30395;-23.0031538;-43.4020679
30396;-23.0065862;-43.3987896
30397;-22.9943258;-43.4034057
30398;-22.9945134;-43.4105635
30399;-22.9945333;-43.4107408
30400;-22.9952542;-43.4144524
30401;-22.9952529;-43.4143101
30402;-22.9952429;-43.410189
30403;-22.9953295;-43.4103446
30404;-22.9953833;-43.4037794
30405;-22.9954562;-43.4071315
30406;-22.9957153;-43.4144564
30407;-22.9957406;-43.4146106
30408;-22.9960061;-43.4097925
30409;-22.9961097;-43.4099382
30410;-22.996161;-43.404238
30411;-22.9963061;-43.4068822
30412;-22.9965378;-43.4146922
30413;-22.9965468;-43.4148721
30414;-22.9965505;-43.4178856
30415;-22.9967826;-43.4093791
30416;-22.9968849;-43.4095146
30417;-22.9968887;-43.4046569
30418;-22.9971846;-43.4091806
30419;-22.9973214;-43.4149385
30420;-22.9972825;-43.4150867
30421;-22.9973998;-43.4177649
30422;-22.9973122;-43.4049587
30423;-22.997403;-43.4085664
30424;-22.9974047;-43.4115274
30425;-22.9975405;-43.4053825
30426;-22.9976446;-43.4090976
30427;-22.9975961;-43.4152222
30428;-22.9976966;-43.4150801
30429;-22.9979948;-43.4155628
30430;-22.9980911;-43.4177113
30431;-22.9980524;-43.4087229
30432;-22.9980704;-43.4152211
30433;-22.9980541;-43.4054079
30434;-22.998484;-43.4191179
30435;-22.9986269;-43.4155205
30436;-22.9985714;-43.4188284
30437;-22.9988553;-43.4152745
30438;-22.9989432;-43.408441
30439;-22.9992158;-43.4188499
30440;-22.999112;-43.4187681
30441;-22.9992256;-43.4079903
30442;-22.9995029;-43.4155665
30443;-22.9996232;-43.4185159
30444;-22.9999836;-43.4159202
30445;-22.9999466;-43.4182477
30446;-23.000175;-43.4196679
30447;-23.0003083;-43.419621
30448;-23.0007421;-43.4180942
30449;-23.0004293;-43.420205
30450;-23.0018381;-43.4217604
30451;-23.0020415;-43.42037
30452;-23.0021569;-43.4199375
30453;-23.0037701;-43.4256141
30454;-23.0038272;-43.42578
30455;-23.004074;-43.4265181
30456;-23.0051722;-43.4228495
30457;-23.0052931;-43.4301808
30458;-23.0054546;-43.4306574
30459;-23.0055346;-43.4197169
30460;-23.0057293;-43.4250468
30461;-23.0059978;-43.4216096
30462;-23.0062189;-43.4225634
30463;-23.0062843;-43.4303029
30464;-23.0063808;-43.434002
30465;-23.0062177;-43.4301956
30466;-23.0066336;-43.4197964
30467;-23.0067213;-43.4316333
30468;-23.0067645;-43.4247346
30469;-23.0070167;-43.4212951
30470;-23.0071511;-43.4337093
30471;-23.0072645;-43.4222482
30472;-23.0077966;-43.4198492
30473;-23.0078163;-43.4244369
30474;-23.0079595;-43.4334486
30475;-23.0081345;-43.4212167
30476;-23.0083138;-43.4219141
30477;-23.0083718;-43.4349556
30478;-23.0085865;-43.4199201
30479;-23.0090051;-43.4199495
30480;-23.0088124;-43.4326579
30481;-23.0088787;-43.4241502
30482;-23.009524;-43.4239506
30483;-23.0098234;-43.4238616
30484;-23.0098623;-43.4271235
30485;-23.0097337;-43.4323777
30486;-23.010238;-43.4293325
30487;-23.0101916;-43.428963
30488;-23.0104023;-43.4305832
30489;-23.0107083;-43.4320906
30490;-23.0110104;-43.4234944
30491;-23.0111735;-43.420692
30492;-23.0116318;-43.4284803
30493;-23.0116448;-43.4318105
30494;-23.0125761;-43.4313503
30495;-22.9866937;-43.3589807
30496;-22.9868265;-43.3574239
30497;-22.9868693;-43.3589047
30498;-22.9871819;-43.3543501
30499;-22.9874524;-43.3533642
30500;-22.9876309;-43.3527128
30501;-22.9878416;-43.3503143
30502;-22.9888833;-43.3581069
30503;-22.989368;-43.3483967
30504;-22.9903255;-43.3608024
30505;-22.9937423;-43.3509769
30506;-22.9840417;-43.3553633
30507;-22.9843237;-43.3580796
30508;-22.9841972;-43.3575064
30509;-22.9842966;-43.3598995
30510;-22.9866778;-43.3574342
30511;-22.9899269;-43.392069
30512;-22.9899752;-43.3924489
30513;-22.9900044;-43.3927341
30514;-22.9901283;-43.3936585
30515;-22.9901592;-43.3939201
30516;-22.9903382;-43.3948535
30517;-22.9904012;-43.3951257
30518;-22.9906456;-43.3960243
30519;-22.9907098;-43.3962858
30520;-22.9908493;-43.3973281
30521;-22.9908534;-43.3976117
30522;-22.9908626;-43.398552
30523;-22.9908644;-43.398829
30524;-22.9908775;-43.3997546
30525;-22.9908783;-43.4000308
30526;-22.9908962;-43.4012492
30527;-22.9908905;-43.4015824
30528;-22.9908962;-43.4009595
30529;-22.991011;-43.3924851
30530;-22.9911592;-43.3936847
30531;-22.9912968;-43.3948608
30532;-22.9914546;-43.3974798
30533;-22.9914567;-43.3986837
30534;-22.9914493;-43.3960685
30535;-22.9914774;-43.3999027
30536;-22.991489;-43.3924271
30537;-22.9914907;-43.4011097
30538;-22.9916358;-43.3936265
30539;-22.9917823;-43.3948284
30540;-22.9919224;-43.3959955
30541;-22.9919406;-43.3966648
30542;-22.9919443;-43.3967865
30543;-22.9919559;-43.3974648
30544;-22.9919743;-43.3986752
30545;-22.9919833;-43.3923278
30546;-22.9919617;-43.3662169
30547;-22.9919854;-43.3998854
30548;-22.9919903;-43.401087
30549;-22.9919747;-43.3672564
30550;-22.9921369;-43.3935282
30551;-22.9922791;-43.3947402
30552;-22.9924256;-43.395932
30553;-22.9924617;-43.3986615
30554;-22.9924487;-43.3974519
30555;-22.9924608;-43.3998786
30556;-22.9924987;-43.4010936
30557;-22.9927818;-43.3916987
30558;-22.9928431;-43.3920573
30559;-22.992874;-43.3923268
30560;-22.9929925;-43.3932522
30561;-22.9930234;-43.3935392
30562;-22.9931283;-43.3944552
30563;-22.9931653;-43.3947422
30564;-22.9931852;-43.3969803
30565;-22.9931874;-43.3973058
30566;-22.9931941;-43.3975998
30567;-22.9931851;-43.3985133
30568;-22.9931937;-43.398791
30569;-22.9932123;-43.3997177
30570;-22.9932073;-43.4000181
30571;-22.9932112;-43.4009502
30572;-22.9932125;-43.4012069
30573;-22.9932179;-43.401544
30574;-22.9932814;-43.3956595
30575;-22.9932839;-43.36822
30576;-22.9932838;-43.3681537
30577;-22.9933184;-43.3959331
30578;-22.9933045;-43.3672702
30579;-22.9933234;-43.3662316
30580;-22.9933688;-43.3963382
30581;-22.9934135;-43.3674279
30582;-22.9934616;-43.3662249
30583;-22.9937046;-43.3964895
30584;-22.9943549;-43.3967493
30585;-23.0056467;-43.3944733
30586;-23.0006391;-43.3934467
30587;-23.0006465;-43.3932066
30588;-23.0007385;-43.3896426
30589;-23.000741;-43.3894931
30590;-23.0014033;-43.3933105
30591;-23.0014055;-43.3946213
30592;-23.0014472;-43.3935172
30593;-23.0014445;-43.3932705
30594;-23.0015485;-43.3946241
30595;-23.0015655;-43.3935193
30596;-23.0015792;-43.3932754
30597;-23.0016777;-43.3898418
30598;-23.0017959;-43.3899082
30599;-23.0021738;-43.3886456
30600;-23.0023439;-43.3886592
30601;-22.9693529;-43.3771133
30602;-22.96932;-43.3736977
30603;-22.969417;-43.3709435
30604;-22.9694672;-43.3644087
30605;-22.9696242;-43.3767058
30606;-22.9696417;-43.3740348
30607;-22.9696186;-43.3736751
30608;-22.9695968;-43.3709424
30609;-22.9700417;-43.3803647
30610;-22.9724545;-43.3767449
30611;-22.9725797;-43.3767451
30612;-22.9731224;-43.373651
30613;-22.973119;-43.3764769
30614;-22.9731684;-43.3671409
30615;-22.9615407;-43.3332784
30616;-22.9618877;-43.3339347
30617;-22.9621703;-43.3348498
30618;-22.9639619;-43.3338258
30619;-22.9637908;-43.3327188
30620;-22.964173;-43.3285687
30621;-22.9643848;-43.329539
30622;-22.9644561;-43.3305588
30623;-22.964549;-43.3288443
30624;-22.9653195;-43.3328864
30625;-22.9654674;-43.3287274
30626;-22.9655492;-43.3337977
30627;-22.9658505;-43.3346882
30628;-22.9665025;-43.3348379
30629;-22.9665506;-43.3346574
30630;-22.9668346;-43.3337179
30631;-22.9672397;-43.332877
30632;-22.9675335;-43.3324184
30633;-22.972409;-43.3308372
30634;-22.972583;-43.3341426
30635;-22.9728407;-43.3347448
30636;-22.9743059;-43.3327725
30637;-22.9745214;-43.3329182
30638;-22.9746692;-43.3318162
30639;-22.975064;-43.3360324
30640;-22.9751411;-43.3362368
30641;-22.9752959;-43.3339926
30642;-22.9757528;-43.3374389
30643;-22.9754601;-43.3309935
30644;-22.9755306;-43.3354064
30645;-22.9757607;-43.3350791
30646;-22.975729;-43.333687
30647;-22.9759853;-43.3351914
30648;-22.9760904;-43.3325417
30649;-22.9761583;-43.3385512
30650;-22.9761952;-43.3350771
30651;-22.9761448;-43.3367246
30652;-22.976189;-43.3339345
30653;-22.9764929;-43.3337486
30654;-22.9767898;-43.3334312
30655;-22.9769016;-43.3370948
30656;-22.9769278;-43.3383436
30657;-22.9770238;-43.3403738
30658;-22.9773563;-43.3342029
30659;-22.9777302;-43.3342731
30660;-22.9777286;-43.3399961
30661;-22.9778307;-43.3402102
30662;-22.977982;-43.3374911
30663;-22.9781622;-43.3397542
30664;-22.9781025;-43.336805
30665;-22.978512;-43.3364402
30666;-22.9784675;-43.3415272
30667;-22.9786061;-43.3406306
30668;-22.9785764;-43.3417812
30669;-22.9787314;-43.3378062
30670;-22.9789963;-43.3360019
30671;-22.9790537;-43.3415499
30672;-22.9792161;-43.3374057
30673;-22.9797144;-43.3369646
30674;-22.9799295;-43.3383372
30675;-22.9801863;-43.3399483
30676;-22.9804246;-43.3378737
30677;-22.9807484;-43.3394453
30678;-22.9812333;-43.3389931
30679;-22.9815472;-43.3405324
30680;-22.9820947;-43.3400906
30681;-22.9822374;-43.340262
30682;-22.9702659;-43.3272777
30683;-22.9708189;-43.3279559
30684;-22.9711391;-43.3259261
30685;-22.9712172;-43.3302624
30686;-22.9711453;-43.327235
30687;-22.9712446;-43.3284314
30688;-22.9717951;-43.3290297
30689;-22.9718503;-43.3261246
30690;-22.9720067;-43.3270432
30691;-22.9721938;-43.3267472
30692;-22.9722719;-43.3295431
30693;-22.9725574;-43.3274205
30694;-22.9727591;-43.3301231
30695;-22.9729446;-43.3281906
30696;-22.9621149;-43.3368238
30697;-22.9624073;-43.3362194
30698;-22.9626671;-43.3357181
30699;-22.9635624;-43.3399748
30700;-22.9635189;-43.3401167
30701;-22.9636271;-43.3382557
30702;-22.9638908;-43.3376284
30703;-22.9640168;-43.3392815
30704;-22.9641368;-43.33699
30705;-22.9641557;-43.3409927
30706;-22.9642071;-43.3456302
30707;-22.9643197;-43.338587
30708;-22.9643514;-43.336329
30709;-22.9643843;-43.34318
30710;-22.9646827;-43.3394979
30711;-22.9646955;-43.3413612
30712;-22.9650503;-43.3366066
30713;-22.9652803;-43.339754
30714;-22.9652936;-43.3438325
30715;-22.9652934;-43.341677
30716;-22.9653554;-43.3432786
30717;-22.9653998;-43.3422393
30718;-22.9655542;-43.3391105
30719;-22.9655838;-43.3376557
30720;-22.9657999;-43.3433403
30721;-22.9657884;-43.3399998
30722;-22.9658555;-43.3401512
30723;-22.9447516;-43.3317283
30724;-22.9448957;-43.3320233
30725;-22.9450542;-43.3323284
30726;-22.945789;-43.3313884
30727;-22.9459341;-43.3351978
30728;-22.9461176;-43.3342896
30729;-22.9462656;-43.3337685
30730;-22.9464093;-43.3316642
30731;-22.9465113;-43.3355484
30732;-22.946585;-43.3314928
30733;-22.9466631;-43.3321125
30734;-22.94688;-43.3339227
30735;-22.9469959;-43.3339235
30736;-22.9475256;-43.3340574
30737;-22.9476778;-43.3332464
30738;-22.9477284;-43.3330782
30739;-22.9478683;-43.332
30740;-22.9481374;-43.3342044
30741;-22.9481836;-43.3307058
30742;-22.9484126;-43.3332343
30743;-22.9484426;-43.3330811
30744;-22.9488631;-43.3310096
30745;-22.9490067;-43.3335844
30746;-22.9490718;-43.3332647
30747;-22.9490519;-43.3364932
30748;-22.9491005;-43.3331268
30749;-22.9494851;-43.3349903
30750;-22.9495052;-43.333857
30751;-22.9495554;-43.3309245
30752;-22.9496441;-43.3334691
30753;-22.9496182;-43.3342797
30754;-22.9497846;-43.3289772
30755;-22.9498582;-43.3327719
30756;-22.9499316;-43.3296322
30757;-22.9500403;-43.3302285
30758;-22.950065;-43.3308595
30759;-22.9500779;-43.3315508
30760;-22.9503558;-43.3380649
30761;-22.9506081;-43.3282796
30762;-22.950657;-43.3360461
30763;-22.950677;-43.3357313
30764;-22.9506803;-43.3375838
30765;-22.951033;-43.3287156
30766;-22.9514736;-43.3276086
30767;-22.95152;-43.3292311
30768;-22.9515754;-43.3386749
30769;-22.9515349;-43.3311774
30770;-22.9516614;-43.336674
30771;-22.9517027;-43.3359972
30772;-22.9517577;-43.3352753
30773;-22.9519686;-43.3296394
30774;-22.9520743;-43.3345784
30775;-22.9521326;-43.3338902
30776;-22.9521814;-43.333175
30777;-22.9522;-43.3324792
30778;-22.952262;-43.3286386
30779;-22.9528202;-43.3269098
30780;-22.9522255;-43.3317856
30781;-22.9521914;-43.3308082
30782;-22.9523988;-43.3310332
30783;-22.9526827;-43.33041
30784;-22.9525316;-43.3296807
30785;-22.9529178;-43.3283198
30786;-22.9532783;-43.3360744
30787;-22.9534772;-43.3353796
30788;-22.9534507;-43.3310053
30789;-22.9535893;-43.3346945
30790;-22.9535892;-43.3304625
30791;-22.9536789;-43.3378459
30792;-22.9536286;-43.32971
30793;-22.9537941;-43.333981
30794;-22.9539699;-43.3296919
30795;-22.95407;-43.3333182
30796;-22.9540205;-43.326753
30797;-22.9541522;-43.3348345
30798;-22.9541398;-43.3326011
30799;-22.9541664;-43.3319577
30800;-22.9541607;-43.3314883
30801;-22.9542474;-43.3363883
30802;-22.9544894;-43.3281635
30803;-22.9544702;-43.3325929
30804;-22.9545894;-43.3342576
30805;-22.9546562;-43.3277093
30806;-22.9548534;-43.3331248
30807;-22.9550859;-43.3321233
30808;-22.9551573;-43.3317242
30809;-22.9554937;-43.3353914
30810;-22.9554917;-43.3364911
30811;-22.955606;-43.3351025
30812;-22.9556381;-43.3360778
30813;-22.9556244;-43.331268
30814;-22.9557037;-43.334788
30815;-22.9557484;-43.3357396
30816;-22.9559287;-43.3352175
30817;-22.9559888;-43.3336624
30818;-22.9560668;-43.3334569
30819;-22.9561433;-43.3332443
30820;-22.9564759;-43.3336602
30821;-22.9566682;-43.3365707
30822;-22.9568555;-43.3327198
30823;-22.9568639;-43.3347586
30824;-22.9571845;-43.3329022
30825;-22.9574898;-43.3330611
30826;-22.9577779;-43.3332199
30827;-22.9579188;-43.3332977
30828;-22.958226;-43.3314972
30829;-22.95852;-43.3335868
30830;-22.9589388;-43.3345522
30831;-22.9495211;-43.3406762
30832;-22.9498712;-43.3408448
30833;-22.9506039;-43.34011
30834;-22.9507284;-43.3404568
30835;-22.9509612;-43.3401364
30836;-22.9510343;-43.3412405
30837;-22.9513492;-43.3401536
30838;-22.9517427;-43.3421394
30839;-22.9519403;-43.3423311
30840;-22.9521527;-43.3421889
30841;-22.9527384;-43.3410265
30842;-22.9557618;-43.3455424
30843;-22.9557704;-43.3436353
30844;-22.9559569;-43.3484915
30845;-22.9559853;-43.344554
30846;-22.9560977;-43.3445872
30847;-22.9563879;-43.3467896
30848;-22.9566213;-43.3457932
30849;-22.9535464;-43.3530915
30850;-22.9534846;-43.3526798
30851;-22.9541403;-43.351399
30852;-22.9543231;-43.3509873
30853;-22.9543182;-43.3523941
30854;-22.9549393;-43.3501625
30855;-22.9551085;-43.3516739
30856;-22.955244;-43.3549482
30857;-22.9555617;-43.3514808
30858;-22.9555901;-43.3543924
30859;-22.9557544;-43.3521782
30860;-22.9557494;-43.3537298
30861;-22.9558482;-43.3523995
30862;-22.9559396;-43.35559
30863;-22.9559186;-43.3538787
30864;-22.956052;-43.3553486
30865;-22.9561574;-43.3507631
30866;-22.9561878;-43.3519019
30867;-22.9561755;-43.3553365
30868;-22.9562262;-43.3539981
30869;-22.9563002;-43.3539873
30870;-22.9563977;-43.3511764
30871;-22.9565286;-43.3557878
30872;-22.9565085;-43.3539498
30873;-22.9565262;-43.3532256
30874;-22.9565827;-43.3539446
30875;-22.9567126;-43.3521058
30876;-22.9568645;-43.3538371
30877;-22.9569028;-43.3535555
30878;-22.9569584;-43.3538747
30879;-22.9573264;-43.3516766
30880;-22.9572745;-43.3539592
30881;-22.9574149;-43.3516447
30882;-22.957435;-43.356533
30883;-22.9577623;-43.3541134
30884;-22.9578612;-43.3533968
30885;-22.9580549;-43.3567601
30886;-22.958092;-43.3534791
30887;-22.9582106;-43.3534965
30888;-22.9582038;-43.3568358
30889;-22.9746939;-43.3269212
30890;-22.974826;-43.326716
30891;-22.9339851;-43.3244213
30892;-22.933994;-43.3283522
30893;-22.9348319;-43.3277361
30894;-22.9349732;-43.3224848
30895;-22.935608;-43.3244723
30896;-22.9356784;-43.3241719
30897;-22.9374629;-43.3255658
30898;-22.9381299;-43.3389889
30899;-22.9383511;-43.332759
30900;-22.9391823;-43.3255331
30901;-22.9403735;-43.3387993
30902;-22.9409656;-43.3425076
30903;-22.9413788;-43.3417691
30904;-22.9424066;-43.3411905
30905;-22.9426405;-43.3440614
30906;-22.9427302;-43.3433547
30907;-22.9432724;-43.3372756
30908;-22.9437444;-43.3382308
30909;-22.9438217;-43.3444131
30910;-22.9442603;-43.3440456
30911;-22.9443225;-43.3349569
30912;-22.9461499;-43.3367938
30913;-22.9277325;-43.3402425
30914;-22.9283894;-43.3350898
30915;-22.9285186;-43.3362608
30916;-22.9287084;-43.3350198
30917;-22.9288667;-43.3349935
30918;-22.9288788;-43.3354094
30919;-22.9290742;-43.3393773
30920;-22.9290536;-43.3349661
30921;-22.9293901;-43.3340609
30922;-22.9294181;-43.3336277
30923;-22.9294339;-43.3333004
30924;-22.9296807;-43.3348702
30925;-22.9299273;-43.3352387
30926;-22.930463;-43.3360149
30927;-22.9310098;-43.3345827
30928;-22.9321716;-43.337966
30929;-22.9329102;-43.3327923
30930;-22.9331614;-43.3373957
30931;-22.9335696;-43.3293279
30932;-22.9335676;-43.341326
30933;-22.9343193;-43.3303012
30934;-22.9345989;-43.3391735
30935;-22.9354136;-43.33347
30936;-22.9365112;-43.3466421
30937;-22.9379171;-43.3452246
30938;-22.9284141;-43.3450475
30939;-22.9287169;-43.3440302
30940;-22.9294269;-43.3467299
30941;-22.9294829;-43.3451393
30942;-22.9297233;-43.3455072
30943;-22.9298075;-43.3464474
30944;-22.9299228;-43.3457918
30945;-22.9300293;-43.3459566
30946;-22.9303413;-43.3508998
30947;-22.9306089;-43.3465382
30948;-22.9318316;-43.3467442
30949;-22.9321627;-43.3490688
30950;-22.9324099;-43.3458949
30951;-22.9325229;-43.3505259
30952;-22.9338265;-43.3499973
30953;-22.9340394;-43.3508223
30954;-22.9341065;-43.3501989
30955;-22.9342063;-43.3503053
30956;-22.934486;-43.3497042
30957;-22.9345337;-43.3483861
30958;-22.9346327;-43.3484609
30959;-22.9346582;-43.3525054
30960;-22.9348504;-43.3501052
30961;-22.934903;-43.3500357
30962;-22.9352033;-43.3497272
30963;-22.9352846;-43.3484065
30964;-22.9354244;-43.3494718
30965;-22.9354869;-43.3479917
30966;-22.9356433;-43.3492333
30967;-22.9357521;-43.3493208
30968;-22.93711;-43.3519977
30969;-22.9375014;-43.3530271
30970;-22.9376595;-43.3526677
30971;-22.9380558;-43.3518855
30972;-22.9387147;-43.3525876
30973;-22.9387432;-43.3530489
30974;-22.9390872;-43.3514044
30975;-22.9390939;-43.3528987
30976;-22.9392835;-43.353412
30977;-22.9394409;-43.3523086
30978;-22.939557;-43.3527418
30979;-22.9396497;-43.3527015
30980;-22.937684;-43.3413533
30981;-22.9386274;-43.3482208
30982;-22.9387012;-43.3432417
30983;-22.9391173;-43.3474848
30984;-22.9391911;-43.3489457
30985;-22.9393014;-43.3484992
30986;-22.9393945;-43.3481362
30987;-22.939542;-43.3440022
30988;-22.9397047;-43.3488898
30989;-22.9401743;-43.348478
30990;-22.9402083;-43.3479604
30991;-22.9399554;-43.3493806
30992;-22.9407192;-43.3485304
30993;-22.9407394;-43.3491556
30994;-22.9433616;-43.3529077
30995;-22.9438291;-43.3467287
30996;-22.9438262;-43.3525282
30997;-22.9440358;-43.3522522
30998;-22.9440726;-43.351839
30999;-22.9441903;-43.3486108
31000;-22.9442033;-43.3525725
31001;-22.9442804;-43.350011
31002;-22.9442582;-43.3525792
31003;-22.9443694;-43.3491017
31004;-22.9443545;-43.3463122
31005;-22.9451755;-43.3464665
31006;-22.9451187;-43.3469123
31007;-22.9451816;-43.3471471
31008;-22.9465573;-43.3479347
31009;-22.9467739;-43.3532645
31010;-22.9473002;-43.3484431
31011;-22.9473901;-43.3491567
31012;-22.9479607;-43.354788
31013;-22.9477601;-43.3486619
31014;-22.9484797;-43.350137
31015;-22.9496254;-43.3484499
31016;-22.9502688;-43.3469117
31017;-22.9503541;-43.3469626
31018;-22.9506222;-43.3547778
31019;-22.9507332;-43.3461767
31020;-22.9510172;-43.3456913
31021;-22.9512265;-43.3454076
31022;-22.9514915;-43.3450596
31023;-22.9515803;-43.3565596
31024;-22.951794;-43.3536695
31025;-22.9520669;-43.3546834
31026;-22.9521299;-43.3441731
31027;-22.9528769;-43.3544234
31028;-22.9408279;-43.3531682
31029;-22.9420117;-43.3537164
31030;-22.9422012;-43.3532528
31031;-22.942917;-43.3549596
31032;-22.9431973;-43.3544527
31033;-22.9434388;-43.3540453
31034;-22.9438686;-43.3539341
31035;-22.9439346;-43.3592297
31036;-22.9442533;-43.3560835
31037;-22.944525;-43.3590674
31038;-22.944528;-43.354339
31039;-22.944644;-43.3557246
31040;-22.9449504;-43.3554267
31041;-22.9451511;-43.3588582
31042;-22.9452357;-43.3551464
31043;-22.9452229;-43.3608958
31044;-22.9452468;-43.3547575
31045;-22.945513;-43.3548523
31046;-22.9456222;-43.3547306
31047;-22.9456296;-43.3568308
31048;-22.9459736;-43.3607773
31049;-22.9457859;-43.3586101
31050;-22.9458742;-43.3571876
31051;-22.9458353;-43.3587483
31052;-22.9459662;-43.3553378
31053;-22.9459449;-43.3565369
31054;-22.9461552;-43.3606647
31055;-22.9462397;-43.3562622
31056;-22.946231;-43.3570524
31057;-22.9463706;-43.3585689
31058;-22.9464768;-43.3565304
31059;-22.9464627;-43.355315
31060;-22.9466176;-43.3569059
31061;-22.9467801;-43.3584331
31062;-22.9468579;-43.3563919
31063;-22.9471641;-43.3583298
31064;-22.9471987;-43.3562002
31065;-22.9475482;-43.3581997
31066;-22.947994;-43.3561224
